dataset,estimator,shift_type,cost_type,n_samples,method,parameter,validity (before),validity (after),cost,plausibility,sparsity,time,time per samples
Credit,RandomForest,delete,tlps,621,DiRARTE-W,0.2,1.0,0.998389694041868,1.568591500707203,0.4841995962359522,1.1996779388083736,44.72630715370178,0.07202303889484989
Credit,RandomForest,delete,tlps,621,DiRARTE-W,0.3,1.0,1.0,1.7663359191455434,0.4843497747194162,1.3027375201288245,44.72630715370178,0.07202303889484989
Credit,RandomForest,delete,tlps,621,DiRARTE-W,0.4,1.0,1.0,2.03317820129526,0.484298520925099,1.3977455716586151,44.72630715370178,0.07202303889484989
Credit,RandomForest,delete,tlps,621,DiRARTE-W,0.5,1.0,1.0,2.4080065077863804,0.4843213780945255,1.5442834138486314,44.72630715370178,0.07202303889484989
Credit,RandomForest,delete,tlps,621,DiRARTE-X,0.04,1.0,0.998389694041868,1.5272971088383682,0.4858178694034631,1.1884057971014492,47.649402141571045,0.07673011617000168
Credit,RandomForest,delete,tlps,621,DiRARTE-X,0.08,1.0,1.0,1.6540413508150191,0.48403852767581473,1.2028985507246377,47.649402141571045,0.07673011617000168
Credit,RandomForest,delete,tlps,621,DiRARTE-X,0.12,1.0,1.0,1.7640069671536458,0.4827761862522827,1.2463768115942029,47.649402141571045,0.07673011617000168
Credit,RandomForest,delete,tlps,621,DiRARTE-X,0.16,1.0,1.0,1.8731814535118376,0.48096319190357106,1.252818035426731,47.649402141571045,0.07673011617000168
Credit,RandomForest,delete,tlps,621,DiRARTE-X,0.2,1.0,1.0,1.9515720774887009,0.47897906725674894,1.2383252818035428,47.649402141571045,0.07673011617000168
Credit,RandomForest,delete,tlps,652,Baseline,0.0,1.0,0.696319018404908,1.1597557119725646,0.5063748244949406,1.2975460122699385,47.105244874954224,0.07224730809042058
Credit,RandomForest,delete,tlps,652,RobX,0.5,1.0,0.852760736196319,7.063328028143593,0.49675991988910295,6.164110429447852,275.5494508743286,0.4226218571692157
Credit,RandomForest,delete,tlps,652,RobX,0.525,1.0,0.9708588957055214,7.962468177936081,0.48838139213121207,6.226993865030675,275.5494508743286,0.4226218571692157
Credit,RandomForest,delete,tlps,652,RobX,0.55,1.0,1.0,8.707849172693713,0.48030384409863913,6.214723926380368,275.5494508743286,0.4226218571692157
Credit,RandomForest,delete,tlps,652,RobX,0.575,1.0,1.0,9.327637536733285,0.4744490108399119,6.300613496932514,275.5494508743286,0.4226218571692157
Credit,RandomForest,delete,tlps,652,RobX,0.6,1.0,1.0,10.08163787615395,0.46970876309478504,6.5,275.5494508743286,0.4226218571692157
Credit,RandomForest,delete,tlps,652,BetaRobust,0.7,1.0,0.9693251533742331,1.3553030163925286,0.5002014444127645,1.1809815950920246,264.6940019130707,0.4059723955721943
Credit,RandomForest,delete,tlps,652,BetaRobust,0.75,1.0,0.9831288343558282,1.3814507827427065,0.498794229598351,1.1625766871165644,264.6940019130707,0.4059723955721943
Credit,RandomForest,delete,tlps,652,BetaRobust,0.8,1.0,0.9892638036809815,1.3962081237917368,0.4980729236867803,1.156441717791411,264.6940019130707,0.4059723955721943
Credit,RandomForest,delete,tlps,652,BetaRobust,0.85,1.0,0.9923312883435583,1.419448299304977,0.4975582115410232,1.1641104294478528,264.6940019130707,0.4059723955721943
Credit,RandomForest,delete,tlps,652,BetaRobust,0.9,1.0,0.9969325153374233,1.4498408509430174,0.4965513555166769,1.1748466257668713,264.6940019130707,0.4059723955721943
Credit,RandomForest,delete,tlps,652,DiRARTE-W,0.1,1.0,0.9079754601226994,1.3658583576123797,0.5040033419489683,1.2331288343558282,48.64210319519043,0.07460445275335956
Credit,RandomForest,delete,tlps,652,DiRARTE-W,0.2,1.0,0.9815950920245399,1.5290926929858435,0.4986093978931706,1.2653374233128836,48.64210319519043,0.07460445275335956
Credit,RandomForest,delete,tlps,652,DiRARTE-W,0.3,1.0,1.0,1.715437982296331,0.4968582259560286,1.3619631901840492,48.64210319519043,0.07460445275335956
Credit,RandomForest,delete,tlps,652,DiRARTE-W,0.4,1.0,1.0,2.0031127197433864,0.4994995634796316,1.5429447852760734,48.64210319519043,0.07460445275335956
Credit,RandomForest,delete,tlps,652,DiRARTE-W,0.5,1.0,1.0,2.4211293099131725,0.4979415590344486,1.6196319018404908,48.64210319519043,0.07460445275335956
Credit,RandomForest,delete,tlps,652,DiRARTE-X,0.04,1.0,0.9815950920245399,1.4639780150160047,0.4948763145177851,1.2423312883435582,52.04060697555542,0.07981688186434881
Credit,RandomForest,delete,tlps,652,DiRARTE-X,0.08,1.0,0.9984662576687117,1.5959710340141318,0.4937616501383893,1.2960122699386503,52.04060697555542,0.07981688186434881
Credit,RandomForest,delete,tlps,652,DiRARTE-X,0.12,1.0,1.0,1.743908393504032,0.49199830650480825,1.3159509202453985,52.04060697555542,0.07981688186434881
Credit,RandomForest,delete,tlps,652,DiRARTE-X,0.16,1.0,1.0,1.8912860879960118,0.4899970508825264,1.3174846625766872,52.04060697555542,0.07981688186434881
Credit,RandomForest,delete,tlps,652,DiRARTE-X,0.2,1.0,1.0,2.0091641949011945,0.48809399781928475,1.334355828220859,52.04060697555542,0.07981688186434881
Credit,RandomForest,delete,tlps,690,Baseline,0.0,1.0,0.6710144927536232,1.136929691728578,0.5031518573520036,1.272463768115942,51.76570200920105,0.07502275653507398
Credit,RandomForest,delete,tlps,690,RobX,0.5,1.0,0.8797101449275362,6.149977544165249,0.4964115677642286,5.9623188405797105,328.0763289928436,0.4754729405693386
Credit,RandomForest,delete,tlps,690,RobX,0.525,1.0,0.9637681159420289,6.940479514920683,0.48710587292761776,5.947826086956521,328.0763289928436,0.4754729405693386
Credit,RandomForest,delete,tlps,690,RobX,0.55,1.0,0.9927536231884058,7.464410270652756,0.479244695899012,5.946376811594202,328.0763289928436,0.4754729405693386
Credit,RandomForest,delete,tlps,690,RobX,0.575,1.0,0.9985507246376811,8.28937776931049,0.47315402987836475,6.202898550724639,328.0763289928436,0.4754729405693386
Credit,RandomForest,delete,tlps,690,RobX,0.6,1.0,0.9985507246376811,9.091910934606581,0.4678167392713425,6.41159420289855,328.0763289928436,0.4754729405693386
Credit,RandomForest,delete,tlps,690,BetaRobust,0.7,1.0,0.9057971014492754,1.2607823727052145,0.49850628414362425,1.201449275362319,290.81774401664734,0.4214749913284744
Credit,RandomForest,delete,tlps,690,BetaRobust,0.75,1.0,0.9318840579710145,1.281446175078522,0.4975301581017091,1.207246376811594,290.81774401664734,0.4214749913284744
Credit,RandomForest,delete,tlps,690,BetaRobust,0.8,1.0,0.9565217391304348,1.2989609936093665,0.49656776586672435,1.1971014492753622,290.81774401664734,0.4214749913284744
Credit,RandomForest,delete,tlps,690,BetaRobust,0.85,1.0,0.9797101449275363,1.328171370089004,0.49613027683820365,1.191304347826087,290.81774401664734,0.4214749913284744
Credit,RandomForest,delete,tlps,690,BetaRobust,0.9,1.0,0.9797101449275363,1.3699342920698943,0.49591023290037417,1.2057971014492752,290.81774401664734,0.4214749913284744
Credit,RandomForest,delete,tlps,690,DiRARTE-W,0.1,1.0,0.8884057971014493,1.2965555682850605,0.49410684982679254,1.2333333333333334,52.568782806396484,0.0761866417484007
Credit,RandomForest,delete,tlps,690,DiRARTE-W,0.2,1.0,0.9739130434782609,1.4317731873962078,0.49189634719058534,1.246376811594203,52.568782806396484,0.0761866417484007
Credit,RandomForest,delete,tlps,690,DiRARTE-W,0.3,1.0,0.9884057971014493,1.6115016589883058,0.49148858528059713,1.3420289855072463,52.568782806396484,0.0761866417484007
Credit,RandomForest,delete,tlps,690,DiRARTE-W,0.4,1.0,0.9985507246376811,1.8788617522915874,0.49234305943168594,1.518840579710145,52.568782806396484,0.0761866417484007
Credit,RandomForest,delete,tlps,690,DiRARTE-W,0.5,1.0,1.0,2.26094355658713,0.4925942842461443,1.6202898550724638,52.568782806396484,0.0761866417484007
Credit,RandomForest,delete,tlps,690,DiRARTE-X,0.04,1.0,0.9768115942028985,1.3842473301221359,0.4924365854479439,1.2391304347826084,56.80083084106445,0.08232004469719487
Credit,RandomForest,delete,tlps,690,DiRARTE-X,0.08,1.0,0.9840579710144928,1.5066064511714683,0.49135479459471265,1.2753623188405796,56.80083084106445,0.08232004469719487
Credit,RandomForest,delete,tlps,690,DiRARTE-X,0.12,1.0,0.9985507246376811,1.6215063326818433,0.48941180736035805,1.3043478260869565,56.80083084106445,0.08232004469719487
Credit,RandomForest,delete,tlps,690,DiRARTE-X,0.16,1.0,1.0,1.729297125593066,0.48606712854589285,1.308695652173913,56.80083084106445,0.08232004469719487
Credit,RandomForest,delete,tlps,690,DiRARTE-X,0.2,1.0,1.0,1.8130347253597194,0.483871771715644,1.3318840579710145,56.80083084106445,0.08232004469719487
German,RandomForest,delete,tlps,22,Baseline,0.0,1.0,0.7272727272727273,0.6564082527698871,0.5347139301923114,1.0909090909090908,1.0396499633789062,0.047256816517223015
German,RandomForest,delete,tlps,22,RobX,0.5,1.0,0.8636363636363636,2.3481113911142955,0.5269537178868042,3.954545454545455,8.247301816940308,0.3748773553154685
German,RandomForest,delete,tlps,22,RobX,0.525,1.0,1.0,2.5500737096801895,0.5274262172459782,3.7727272727272725,8.247301816940308,0.3748773553154685
German,RandomForest,delete,tlps,22,RobX,0.55,1.0,1.0,3.1600939680836793,0.52948548212134,3.9545454545454546,8.247301816940308,0.3748773553154685
German,RandomForest,delete,tlps,22,RobX,0.575,1.0,1.0,3.3446076850006077,0.5298036362034263,3.9545454545454546,8.247301816940308,0.3748773553154685
German,RandomForest,delete,tlps,22,RobX,0.6,1.0,0.9545454545454546,4.881028645557456,0.528941013296546,4.045454545454546,8.247301816940308,0.3748773553154685
German,RandomForest,delete,tlps,22,BetaRobust,0.7,1.0,0.9090909090909091,0.7468041508968107,0.5355016346037406,1.0454545454545454,5.437597990036011,0.24716354500163684
German,RandomForest,delete,tlps,22,BetaRobust,0.75,1.0,0.9545454545454546,0.7543530772407311,0.535031497977155,1.0454545454545454,5.437597990036011,0.24716354500163684
German,RandomForest,delete,tlps,22,BetaRobust,0.8,1.0,0.9545454545454546,0.7543530772407311,0.535031497977155,1.0454545454545454,5.437597990036011,0.24716354500163684
German,RandomForest,delete,tlps,22,BetaRobust,0.85,1.0,0.9545454545454546,0.7942058469405114,0.5340039553538126,1.0454545454545454,5.437597990036011,0.24716354500163684
German,RandomForest,delete,tlps,22,BetaRobust,0.9,1.0,1.0,0.8724514656595292,0.5341766564961494,1.1363636363636362,5.437597990036011,0.24716354500163684
German,RandomForest,delete,tlps,22,DiRARTE-W,0.1,1.0,0.9545454545454546,0.7575185069725671,0.5381834635602146,0.9999999999999999,1.030472993850708,0.04683968153866855
German,RandomForest,delete,tlps,22,DiRARTE-W,0.2,1.0,1.0,0.8850855330803076,0.5380629510593876,1.0909090909090908,1.030472993850708,0.04683968153866855
German,RandomForest,delete,tlps,22,DiRARTE-W,0.3,1.0,1.0,0.9584584631734777,0.542004857256907,1.0909090909090908,1.030472993850708,0.04683968153866855
German,RandomForest,delete,tlps,22,DiRARTE-W,0.4,1.0,1.0,1.0746327303138874,0.5459099945981732,1.1818181818181817,1.030472993850708,0.04683968153866855
German,RandomForest,delete,tlps,22,DiRARTE-W,0.5,1.0,1.0,1.1958137694598479,0.5438293635195027,1.3636363636363638,1.030472993850708,0.04683968153866855
German,RandomForest,delete,tlps,22,DiRARTE-X,0.04,1.0,1.0,0.9357233720587608,0.5367252884813865,1.0454545454545454,1.13834810256958,0.05174309557134455
German,RandomForest,delete,tlps,22,DiRARTE-X,0.08,1.0,1.0,1.020856913448232,0.5400932209726408,1.1818181818181819,1.13834810256958,0.05174309557134455
German,RandomForest,delete,tlps,22,DiRARTE-X,0.12,1.0,1.0,1.1512938935132662,0.5358844474214645,1.2727272727272727,1.13834810256958,0.05174309557134455
German,RandomForest,delete,tlps,22,DiRARTE-X,0.16,1.0,1.0,1.850812261848502,0.5351739962412191,1.3636363636363638,1.13834810256958,0.05174309557134455
German,RandomForest,delete,tlps,22,DiRARTE-X,0.2,1.0,1.0,2.0224984480297263,0.5361895388481979,1.5,1.13834810256958,0.05174309557134455
German,RandomForest,delete,tlps,24,Baseline,0.0,1.0,0.8333333333333334,0.6505797114734972,0.5140283094081368,1.0833333333333333,1.2291970252990723,0.05121654272079468
German,RandomForest,delete,tlps,24,RobX,0.5,1.0,0.875,2.3748377891500883,0.5145930187831897,3.6666666666666665,9.057578086853027,0.3773990869522095
German,RandomForest,delete,tlps,24,RobX,0.525,1.0,1.0,3.210793588283033,0.5143218234275929,3.8333333333333335,9.057578086853027,0.3773990869522095
German,RandomForest,delete,tlps,24,RobX,0.55,1.0,1.0,3.501357990473482,0.5140870144988355,3.9166666666666665,9.057578086853027,0.3773990869522095
German,RandomForest,delete,tlps,24,RobX,0.575,1.0,1.0,4.896885335192217,0.5104672800552815,4.0,9.057578086853027,0.3773990869522095
German,RandomForest,delete,tlps,24,RobX,0.6,1.0,1.0,4.30366512350492,0.5130236980080846,4.083333333333333,9.057578086853027,0.3773990869522095
German,RandomForest,delete,tlps,24,BetaRobust,0.7,1.0,0.875,0.7148259423334601,0.5131850095737152,1.0833333333333333,6.346804141998291,0.26445017258326214
German,RandomForest,delete,tlps,24,BetaRobust,0.75,1.0,0.875,0.749427840252339,0.5140417318963723,1.125,6.346804141998291,0.26445017258326214
German,RandomForest,delete,tlps,24,BetaRobust,0.8,1.0,0.875,0.7713527314179682,0.5137029436609731,1.1666666666666665,6.346804141998291,0.26445017258326214
German,RandomForest,delete,tlps,24,BetaRobust,0.85,1.0,0.9166666666666666,0.9092244557968185,0.5130438739917101,1.2916666666666667,6.346804141998291,0.26445017258326214
German,RandomForest,delete,tlps,24,BetaRobust,0.9,1.0,0.9166666666666666,1.0065398909524441,0.5134129044725378,1.2083333333333333,6.346804141998291,0.26445017258326214
German,RandomForest,delete,tlps,24,DiRARTE-W,0.1,1.0,0.8333333333333334,0.7523304200242281,0.524338677709387,1.0833333333333333,1.2289719581604004,0.051207164923350014
German,RandomForest,delete,tlps,24,DiRARTE-W,0.2,1.0,1.0,0.9202826826877198,0.5211941957999774,1.2083333333333335,1.2289719581604004,0.051207164923350014
German,RandomForest,delete,tlps,24,DiRARTE-W,0.3,1.0,1.0,0.9990749380294454,0.5217715022969486,1.1666666666666667,1.2289719581604004,0.051207164923350014
German,RandomForest,delete,tlps,24,DiRARTE-W,0.4,1.0,1.0,1.143784369170657,0.5258878545570236,1.2916666666666667,1.2289719581604004,0.051207164923350014
German,RandomForest,delete,tlps,24,DiRARTE-W,0.5,1.0,1.0,1.201535960439017,0.5266816339124895,1.3333333333333335,1.2289719581604004,0.051207164923350014
German,RandomForest,delete,tlps,24,DiRARTE-X,0.04,1.0,1.0,0.9746781146286908,0.5222227318739927,1.25,1.3564050197601318,0.05651687582333883
German,RandomForest,delete,tlps,24,DiRARTE-X,0.08,1.0,1.0,1.0721681034387638,0.5234302742066255,1.2916666666666665,1.3564050197601318,0.05651687582333883
German,RandomForest,delete,tlps,24,DiRARTE-X,0.12,1.0,1.0,1.1283221185301582,0.5244973005035144,1.3333333333333335,1.3564050197601318,0.05651687582333883
German,RandomForest,delete,tlps,24,DiRARTE-X,0.16,1.0,1.0,1.2605827853532219,0.5235377521165959,1.375,1.3564050197601318,0.05651687582333883
German,RandomForest,delete,tlps,24,DiRARTE-X,0.2,1.0,1.0,1.429432321278308,0.5255073773549475,1.5416666666666667,1.3564050197601318,0.05651687582333883
German,RandomForest,delete,tlps,21,Baseline,0.0,1.0,0.9523809523809523,0.7492201559204514,0.5168154894498735,1.0,0.9402360916137695,0.04477314721970331
German,RandomForest,delete,tlps,21,RobX,0.5,1.0,0.9523809523809523,1.4706302956378225,0.5132254576102199,3.9523809523809526,7.757678270339966,0.3694132509685698
German,RandomForest,delete,tlps,21,RobX,0.525,1.0,0.9523809523809523,1.9459595927466762,0.5137501684902265,3.857142857142857,7.757678270339966,0.3694132509685698
German,RandomForest,delete,tlps,21,RobX,0.55,1.0,1.0,2.5041928548669325,0.5144945811550136,4.0476190476190474,7.757678270339966,0.3694132509685698
German,RandomForest,delete,tlps,21,RobX,0.575,1.0,1.0,3.042045490056485,0.5153856536538447,4.142857142857143,7.757678270339966,0.3694132509685698
German,RandomForest,delete,tlps,21,RobX,0.6,1.0,1.0,3.283865795776305,0.5168922620783929,4.285714285714286,7.757678270339966,0.3694132509685698
German,RandomForest,delete,tlps,21,BetaRobust,0.7,1.0,1.0,0.7798659301111406,0.5192276247423838,1.0952380952380951,5.0954978466033936,0.2426427546001616
German,RandomForest,delete,tlps,21,BetaRobust,0.75,1.0,1.0,0.8053251755606516,0.5190239200541426,1.0952380952380951,5.0954978466033936,0.2426427546001616
German,RandomForest,delete,tlps,21,BetaRobust,0.8,1.0,1.0,0.8164128965438654,0.519662618697143,1.0952380952380951,5.0954978466033936,0.2426427546001616
German,RandomForest,delete,tlps,21,BetaRobust,0.85,1.0,1.0,0.8311772721994446,0.5194341933632449,1.1428571428571428,5.0954978466033936,0.2426427546001616
German,RandomForest,delete,tlps,21,BetaRobust,0.9,1.0,1.0,0.9115042743632904,0.5193147990445878,1.1904761904761905,5.0954978466033936,0.2426427546001616
German,RandomForest,delete,tlps,21,DiRARTE-W,0.1,1.0,1.0,0.847723206238556,0.51755765746778,1.0476190476190474,0.9593992233276367,0.045685677301316036
German,RandomForest,delete,tlps,21,DiRARTE-W,0.2,1.0,1.0,0.9709257112361456,0.5225970722370264,1.238095238095238,0.9593992233276367,0.045685677301316036
German,RandomForest,delete,tlps,21,DiRARTE-W,0.3,1.0,1.0,1.094679213889552,0.52375009047334,1.2857142857142858,0.9593992233276367,0.045685677301316036
German,RandomForest,delete,tlps,21,DiRARTE-W,0.4,1.0,1.0,1.2770319988803844,0.5273308757915716,1.380952380952381,0.9593992233276367,0.045685677301316036
German,RandomForest,delete,tlps,21,DiRARTE-W,0.5,1.0,1.0,1.3997360465084678,0.528997811971901,1.5714285714285714,0.9593992233276367,0.045685677301316036
German,RandomForest,delete,tlps,21,DiRARTE-X,0.04,1.0,1.0,1.0115119886958521,0.5248136634518599,1.2380952380952381,1.0478110313415527,0.0498957633972168
German,RandomForest,delete,tlps,21,DiRARTE-X,0.08,1.0,1.0,1.1852930959020493,0.5233076816649327,1.4285714285714286,1.0478110313415527,0.0498957633972168
German,RandomForest,delete,tlps,21,DiRARTE-X,0.12,1.0,1.0,1.3093581331671906,0.5196645759620383,1.4285714285714284,1.0478110313415527,0.0498957633972168
German,RandomForest,delete,tlps,21,DiRARTE-X,0.16,1.0,1.0,1.3874217730605403,0.5197317682020354,1.5238095238095235,1.0478110313415527,0.0498957633972168
German,RandomForest,delete,tlps,21,DiRARTE-X,0.2,1.0,1.0,1.5922677740040887,0.5207176587302913,1.6666666666666667,1.0478110313415527,0.0498957633972168
German,RandomForest,delete,tlps,23,Baseline,0.0,1.0,0.8260869565217391,0.7226592234597493,0.5406000175224458,1.0434782608695652,1.0986278057098389,0.04776642633521039
German,RandomForest,delete,tlps,23,RobX,0.5,1.0,0.9130434782608695,1.1626315469549333,0.5416486381136639,3.5217391304347827,8.702980756759644,0.3783904676852019
German,RandomForest,delete,tlps,23,RobX,0.525,1.0,0.9565217391304348,2.7186732187022047,0.5429746779757617,3.913043478260869,8.702980756759644,0.3783904676852019
